"","ID","Media.App.Media...Media...Publisher.ID","Total.Likes","Total.Views","Price","Total.Interactions","Total.Reach","Publisher.Price","Media.Plan.Price","Has.Paid.Partnership","Media.App.Media.Plan...Media.Plan...Content.Type","Media.App.Media.Plan...Media.Plan...Campaign.Type","Media.App.Media.Plan...Media.Plan...Is.Vip","Media.App.Media.Category...Media.Category...ID","Media.App.Media...Media...Is.Influencer","Media.App.Media...Media...Is.Private","Media.App.Media...Media...Is.Celebrity","Media.App.Media.Category...Media.Category...Title"
"27408",1900449,30837,83,0,54278,338,7112,43000,7632,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"27409",1900449,30837,83,0,54278,338,7112,43000,7632,"False","POST","REACH","False",24,"False","False","False","Learning"
"27993",2153679,30837,85,0,34180,752,5229,21000,10000,"False","POST","REACH","False",95,"False","False","False","Family"
"27994",2153679,30837,85,0,34180,752,5229,21000,10000,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"27995",2153679,30837,85,0,34180,752,5229,21000,10000,"False","POST","REACH","False",24,"False","False","False","Learning"
"28049",2370806,30837,37,0,20488,295,3559,8500,10869,"False","POST","REACH","False",106,"False","False","False","General"
"28050",2374254,30837,1230,7551,50504,1770,10901,49500,4633,"False","POST","REACH","False",106,"False","False","False","General"
"29533",2195167,30837,213,2640,52344,504,7205,32500,7265,"False","POST","REACH","False",106,"False","False","False","General"
"29705",2983383,30837,822,0,130000,3281,19436,130000,130000,"False","POST","REACH","False",95,"False","False","False","Family"
"29706",2983383,30837,822,0,130000,3281,19436,130000,130000,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"29707",2983383,30837,822,0,130000,3281,19436,130000,130000,"False","POST","REACH","False",24,"False","False","False","Learning"
"30797",2413732,30837,12,0,14607,145,2057,7500,11538,"False","POST","REACH","False",95,"False","False","False","Family"
"30802",2371504,30837,36,0,27620,273,2584,14500,10689,"False","POST","REACH","False",95,"False","False","False","Family"
"30811",2371576,30837,148,0,70034,421,6552,39500,10689,"False","POST","REACH","False",95,"False","False","False","Family"
"30812",2371576,30837,148,0,70034,421,6552,39500,10689,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"30813",2371576,30837,148,0,70034,421,6552,39500,10689,"False","POST","REACH","False",24,"False","False","False","Learning"
"30985",2664711,30837,55,0,37258,298,4891,19500,11553,"False","POST","REACH","False",95,"False","False","False","Family"
"30986",2664711,30837,55,0,37258,298,4891,19500,11553,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"30987",2664711,30837,55,0,37258,298,4891,19500,11553,"False","POST","REACH","False",24,"False","False","False","Learning"
"30988",2664713,30837,6,0,9069,216,1897,4500,11553,"False","POST","REACH","False",95,"False","False","False","Family"
"33089",2985958,30837,149,0,123636,513,10303,87000,12000,"False","POST","REACH","False",106,"False","False","False","General"
"34460",1939336,30837,22,0,24800,266,2939,14000,10000,"False","POST","REACH","False",95,"False","False","False","Family"
"34841",2711540,30837,7,0,10612,241,1662,7500,12500,"False","POST","REACH","False",95,"False","False","False","Family"
"35100",1872742,30837,28,511,24340,238,2936,14500,9523,"False","POST","REACH","False",95,"False","False","False","Family"
"35136",2157147,30837,28,594,20383,346,2895,14000,8229,"False","POST","REACH","False",95,"False","False","False","Family"
"35240",2119515,30837,33,892,27402,350,3352,19000,8175,"False","POST","REACH","False",95,"False","False","False","Family"
"35436",2639056,30837,29,0,21451,148,2077,12000,10328,"False","POST","REACH","False",95,"False","False","False","Family"
"35453",656498,30837,2,51,4984,4,2941,3500,8000,"False","POST","REACH","False",95,"False","False","False","Family"
"35792",2154665,30837,264,5599,69663,733,12710,76500,5481,"False","POST","REACH","False",95,"False","False","False","Family"
"35793",2154665,30837,264,5599,69663,733,12710,76500,5481,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"35794",2154665,30837,264,5599,69663,733,12710,76500,5481,"False","POST","REACH","False",24,"False","False","False","Learning"
"36012",2119649,30837,73,1709,43090,405,5445,32000,8175,"False","POST","REACH","False",95,"False","False","False","Family"
"36013",2119649,30837,73,1709,43090,405,5445,32000,8175,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"36014",2119649,30837,73,1709,43090,405,5445,32000,8175,"False","POST","REACH","False",24,"False","False","False","Learning"
"36042",2158383,30837,86,0,38270,767,5229,23000,10000,"False","POST","REACH","False",95,"False","False","False","Family"
"36043",2158383,30837,86,0,38270,767,5229,23000,10000,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"36044",2158383,30837,86,0,38270,767,5229,23000,10000,"False","POST","REACH","False",24,"False","False","False","Learning"
"36059",2158386,30837,30,0,20820,691,2941,12000,10000,"False","POST","REACH","False",95,"False","False","False","Family"
"36284",2715423,30837,112,0,71013,406,5839,49500,12162,"False","POST","REACH","False",95,"False","False","False","Family"
"36285",2715423,30837,112,0,71013,406,5839,49500,12162,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"36286",2715423,30837,112,0,71013,406,5839,49500,12162,"False","POST","REACH","False",24,"False","False","False","Learning"
"36289",2715427,30837,12,0,12162,250,1694,8500,12162,"False","POST","REACH","False",95,"False","False","False","Family"
"36302",2715354,30837,160,0,109202,485,8979,75500,12162,"False","POST","REACH","False",106,"False","False","False","General"
"37139",2415896,30837,62,1038,26798,302,4642,19500,8459,"False","POST","REACH","False",95,"False","False","False","Family"
"37140",2415896,30837,62,1038,26798,302,4642,19500,8459,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"37141",2415896,30837,62,1038,26798,302,4642,19500,8459,"False","POST","REACH","False",24,"False","False","False","Learning"
"41605",2176607,30837,10,0,13923,16,2899,8500,9239,"False","POST","REACH","False",95,"False","False","False","Family"
"41783",2344223,30837,231,0,63203,485,6858,41500,9216,"False","POST","REACH","False",95,"False","False","False","Family"
"41784",2344223,30837,231,0,63203,485,6858,41500,9216,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"41785",2344223,30837,231,0,63203,485,6858,41500,9216,"False","POST","REACH","False",24,"False","False","False","Learning"
"42495",2527918,30837,27,0,9662,318,3517,4500,10869,"False","POST","REACH","False",106,"False","False","False","General"
"42869",562201,30837,195,0,53482,219,7750,46500,6901,"False","POST","REACH","False",95,"False","False","False","Family"
"42870",562201,30837,195,0,53482,219,7750,46500,6901,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"42871",562201,30837,195,0,53482,219,7750,46500,6901,"False","POST","REACH","False",24,"False","False","False","Learning"
"42896",571898,30837,121,0,47256,132,6111,37000,7733,"False","POST","REACH","False",95,"False","False","False","Family"
"42897",571898,30837,121,0,47256,132,6111,37000,7733,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"42898",571898,30837,121,0,47256,132,6111,37000,7733,"False","POST","REACH","False",24,"False","False","False","Learning"
"42953",2392618,30837,5,117,7753,242,2371,4000,11538,"False","POST","REACH","False",95,"False","False","False","Family"
"43047",591019,30837,55,0,38434,56,5392,30500,7128,"False","POST","REACH","False",95,"False","False","False","Family"
"43334",656040,30837,162,0,55893,173,8124,49000,6880,"False","POST","REACH","False",95,"False","False","False","Family"
"43335",656040,30837,162,0,55893,173,8124,49000,6880,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"43336",656040,30837,162,0,55893,173,8124,49000,6880,"False","POST","REACH","False",24,"False","False","False","Learning"
"43371",2344153,30837,34,0,20044,264,2678,12500,9216,"False","POST","REACH","False",95,"False","False","False","Family"
"43385",719872,30837,89,0,35291,92,4734,28500,7455,"False","POST","REACH","False",95,"False","False","False","Family"
"43386",719872,30837,89,0,35291,92,4734,28500,7455,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"43387",719872,30837,89,0,35291,92,4734,28500,7455,"False","POST","REACH","False",24,"False","False","False","Learning"
"43549",794535,30837,127,0,28841,225,5405,32500,5336,"False","POST","REACH","False",95,"False","False","False","Family"
"43550",794535,30837,127,0,28841,225,5405,32500,5336,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"43551",794535,30837,127,0,28841,225,5405,32500,5336,"False","POST","REACH","False",24,"False","False","False","Learning"
"43552",794523,30837,23,0,17304,46,3240,18500,5341,"False","POST","REACH","False",95,"False","False","False","Family"
"43786",842399,30837,21,592,23000,23,2959,17000,8000,"False","POST","REACH","False",95,"False","False","False","Family"
"43905",998366,30837,58,0,43448,66,5431,30500,8000,"False","POST","REACH","False",95,"False","False","False","Family"
"43988",1453051,30837,13,0,29460,14,3111,16500,10000,"False","POST","REACH","False",95,"False","False","False","Family"
"44280",1342546,30837,17,0,30010,21,3040,17000,10000,"False","POST","REACH","False",95,"False","False","False","Family"
"44415",1199736,30837,18,344,20088,18,3187,14500,8000,"False","POST","REACH","False",95,"False","False","False","Family"
"44460",731508,30837,33,0,32000,33,4332,25000,7500,"False","POST","REACH","False",95,"False","False","False","Family"
"44716",1045192,30837,166,0,26739,251,7274,44000,3676,"False","POST","REACH","False",95,"False","False","False","Family"
"44717",1045192,30837,166,0,26739,251,7274,44000,3676,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"44718",1045192,30837,166,0,26739,251,7274,44000,3676,"False","POST","REACH","False",24,"False","False","False","Learning"
"45711",1486450,30837,55,0,34200,57,4770,22000,9375,"False","POST","REACH","False",95,"False","False","False","Family"
"45712",1486450,30837,55,0,34200,57,4770,22000,9375,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"45713",1486450,30837,55,0,34200,57,4770,22000,9375,"False","POST","REACH","False",24,"False","False","False","Learning"
"45747",2834619,30837,110,0,70000,378,6764,70000,70000,"False","POST","REACH","False",106,"False","False","False","General"
"45785",1588253,30837,19,382,19560,30,3132,11000,10000,"False","POST","REACH","False",95,"False","False","False","Family"
"47746",496940,30837,63,830,32000,67,4112,25000,8000,"False","POST","REACH","False",95,"False","False","False","Family"
"47747",496940,30837,63,830,32000,67,4112,25000,8000,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"47748",496940,30837,63,830,32000,67,4112,25000,8000,"False","POST","REACH","False",24,"False","False","False","Learning"
"47845",660077,30837,47,0,42000,48,5287,30000,8000,"False","POST","REACH","False",95,"False","False","False","Family"
"48461",2736146,30837,51,0,27108,307,5297,21500,10826,"False","POST","REACH","False",106,"False","False","False","General"
"48463",2736203,30837,38,0,17689,50,5781,14000,10826,"False","POST","REACH","False",95,"False","False","False","Family"
"48464",2736203,30837,38,0,17689,50,5781,14000,10826,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"48465",2736203,30837,38,0,17689,50,5781,14000,10826,"False","POST","REACH","False",24,"False","False","False","Learning"
"48575",2733891,30837,333,0,58159,641,6672,56500,8717,"False","POST","REACH","False",95,"False","False","False","Family"
"48576",2733891,30837,333,0,58159,641,6672,56500,8717,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"48577",2733891,30837,333,0,58159,641,6672,56500,8717,"False","POST","REACH","False",24,"False","False","False","Learning"
"48685",1924034,30837,244,0,55713,537,9315,56000,5981,"False","POST","REACH","False",95,"False","False","False","Family"
"48686",1924034,30837,244,0,55713,537,9315,56000,5981,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"48687",1924034,30837,244,0,55713,537,9315,56000,5981,"False","POST","REACH","False",24,"False","False","False","Learning"
"48856",2381257,30837,61,685,25568,324,4715,13500,11538,"False","POST","REACH","False",95,"False","False","False","Family"
"48857",2381257,30837,61,685,25568,324,4715,13500,11538,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"48858",2381257,30837,61,685,25568,324,4715,13500,11538,"False","POST","REACH","False",24,"False","False","False","Learning"
"48906",2284938,30837,278,0,83548,614,17023,102500,4908,"False","POST","REACH","False",95,"False","False","False","Family"
"48907",2284938,30837,278,0,83548,614,17023,102500,4908,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"48908",2284938,30837,278,0,83548,614,17023,102500,4908,"False","POST","REACH","False",24,"False","False","False","Learning"
"49620",2165721,30837,8,0,17182,701,4088,8500,9615,"False","POST","REACH","False",106,"False","False","False","General"
"50072",2403820,30837,40,0,27977,279,4886,15500,11111,"False","POST","REACH","False",95,"False","False","False","Family"
"50073",2403820,30837,40,0,27977,279,4886,15500,11111,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"50074",2403820,30837,40,0,27977,279,4886,15500,11111,"False","POST","REACH","False",24,"False","False","False","Learning"
"50140",2733837,30837,255,0,73702,553,8455,71500,8717,"False","POST","REACH","False",106,"False","False","False","General"
"50156",2418416,30837,33,432,11272,262,4232,4500,11538,"False","POST","REACH","False",106,"False","False","False","General"
"50317",2213629,30837,9,334,14000,9,2861,8000,10000,"False","POST","REACH","False",95,"False","False","False","Family"
"50455",2430191,30837,18,0,8822,266,4141,4000,11111,"False","POST","REACH","False",106,"False","False","False","General"
"51005",2405328,30837,152,0,64423,397,6326,38000,10184,"False","POST","REACH","False",95,"False","False","False","Family"
"51006",2405328,30837,152,0,64423,397,6326,38000,10184,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"51007",2405328,30837,152,0,64423,397,6326,38000,10184,"False","POST","REACH","False",24,"False","False","False","Learning"
"51049",2430314,30837,10,0,10111,250,2133,5500,11111,"False","POST","REACH","False",95,"False","False","False","Family"
"51051",2405256,30837,24,0,17903,235,2396,10000,10184,"False","POST","REACH","False",95,"False","False","False","Family"
"51057",2404000,30837,10,0,12310,217,2396,6500,11111,"False","POST","REACH","False",95,"False","False","False","Family"
"51640",1094469,30837,19,428,18256,21,3590,13000,8000,"False","POST","REACH","False",95,"False","False","False","Family"
"53433",621218,30837,59,767,27000,62,3499,21000,8000,"False","POST","REACH","False",95,"False","False","False","Family"
"53434",621218,30837,59,767,27000,62,3499,21000,8000,"False","POST","REACH","False",65,"False","False","False","DIY-Crafts"
"53435",621218,30837,59,767,27000,62,3499,21000,8000,"False","POST","REACH","False",24,"False","False","False","Learning"
